   198        16    9.11392412153923939e-20    6.79116407488103933e-22    1.74611416700636648e-20        25.71156    [(5.6, 5.7), (6.0, 8.0)]
   199        16    3.99144964900965317e-20    1.61087358908026930e-25    4.99072759267975822e-21     30981.49741    [(5.6, 5.7), (8.0, 10)]
   200        16    4.11607478600619194e-21    3.28188535880339769e-26    5.50514155154950920e-22     16774.32619    [(5.7, 5.800000000000001), (0.0, 2.0)]
   201        16    1.33394412620134703e-20    6.79102418262238927e-22    1.52798044109003768e-21         2.25000    [(5.7, 5.800000000000001), (2.0, 4.0)]
   202        16    2.31787348575575313e-19    7.67375614796811588e-22    4.34634500792386517e-20        56.63908    [(5.7, 5.800000000000001), (4.0, 6.0)]
   203        16    3.35126587359084274e-19    5.70186090454852470e-21    4.57705276322166494e-20         8.02730    [(5.7, 5.800000000000001), (6.0, 8.0)]
   204        16    2.17345422313025636e-20    2.70019155463204129e-25    2.71724151703652916e-21     10063.14353    [(5.7, 5.800000000000001), (8.0, 10)]
   205        16    3.32868995983290242e-21    8.29119581425650298e-24    6.81407681470008966e-22        82.18449    [(5.8, 5.9), (0.0, 2.0)]
   206        16    5.73961839495622180e-20    2.32835114832767627e-21    6.46350395825712138e-21         2.77600    [(5.8, 5.9), (2.0, 4.0)]
   207        16    2.66157546712469649e-18    7.49016310537116372e-20    3.49540944917320990e-19         4.66667    [(5.8, 5.9), (4.0, 6.0)]
   208        16    1.26005462510329932e-18    3.99111809601455171e-20    1.47555658310934233e-19         3.69710    [(5.8, 5.9), (6.0, 8.0)]
   209        16    1.91237475229926615e-19    5.70715567647713131e-21    2.44455983380891326e-20         4.28332    [(5.8, 5.9), (8.0, 10)]
   210        16    2.80375847247619273e-22    1.32978007055514033e-23    3.32445017638785127e-23         2.50000    [(5.9, 6.0), (0.0, 2.0)]
   211        16    1.48063796422477467e-20    7.76133037129261624e-22    1.56434986016963438e-21         2.01557    [(5.9, 6.0), (2.0, 4.0)]
   212        16    1.15272838343564235e-18    2.18260726701840531e-20    1.95564786704713061e-19         8.96015    [(5.9, 6.0), (4.0, 6.0)]
   213        16    9.01486620803458123e-19    3.54766052979071249e-20    9.77823933523565304e-20         2.75625    [(5.9, 6.0), (6.0, 8.0)]
   214        16    8.51605907842929545e-19    6.11139958452228315e-21    1.21690806699611549e-19        19.91210    [(5.9, 6.0), (8.0, 10)]
   215         8    1.58531155123471353e-19    1.81057630175190098e-20    2.88900344589057029e-20         1.59563    [(6.0, 6.25), (0.0, 2.0)]
   216         8    4.03754947600737685e-16    5.04577213144742751e-17    5.05508983994177351e-17         1.00185    [(6.0, 6.25), (2.0, 4.0)]
   217         8    5.05252599579710392e-16    5.32301809962869154e-17    9.76562823580283549e-17         1.83460    [(6.0, 6.25), (4.0, 6.0)]
   218         8    1.63533648252514657e-16    1.48087004539138101e-17    2.96174009078276201e-17         2.00000    [(6.0, 6.25), (6.0, 8.0)]
   219         8    3.22375310060202012e-17    3.83363246341886553e-18    4.88377196921086976e-18         1.27393    [(6.0, 6.25), (8.0, 10)]
   220         8    1.09652127604737564e-20    1.35820483652447785e-21    1.45777890480240841e-21         1.07331    [(6.25, 6.5), (0.0, 2.0)]
   221        13    5.35485835288093098e-15    1.78580365647712926e-16    9.38107951723583717e-16         5.25314    [(6.25, 6.5), (2.0, 4.0)]
   222        11    5.81206315571755364e-15    3.19381085977721480e-16    1.15239652850340147e-15         3.60822    [(6.25, 6.5), (4.0, 6.0)]
   223        16    8.66123326558263288e-15    2.87143138532385060e-17    1.53194540038883961e-15        53.35128    [(6.25, 6.5), (6.0, 8.0)]
   224         9    3.95778032379886316e-15    2.50204345149648254e-16    1.67569812633891324e-15         6.69732    [(6.25, 6.5), (8.0, 10)]
   225        14    3.21532213203386758e-15    7.08656331931508015e-20    4.02170274535204570e-16      5675.11015    [(6.5, 6.75), (0.0, 2.0)]
   226         7    1.33930973797974570e-13    9.38107951723583717e-16    3.55578255570874394e-14        37.90377    [(6.5, 6.75), (2.0, 4.0)]
   227         6    2.14447155843925332e-14    6.84994740669885740e-16    1.73958099943651292e-14        25.39554    [(6.5, 6.75), (4.0, 6.0)]
   228         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(6.5, 6.75), (6.0, 8.0)]
   229        10    5.67740735643120393e-14    1.55848245282457049e-15    1.96157772116991819e-14        12.58646    [(6.5, 6.75), (8.0, 10)]
   230        10    1.60953649195636411e-19    2.20894344304297189e-21    7.08656331931508015e-20        32.08123    [(6.75, 7), (0.0, 2.0)]
   231        12    5.57472455632905846e-13    2.62435902567791891e-14    7.87307707703375641e-14         3.00000    [(6.75, 7), (2.0, 4.0)]
   232        15    1.78072468843566142e-12    1.31217951283895945e-14    3.14923083081350256e-13        24.00000    [(6.75, 7), (4.0, 6.0)]
   233        16    6.12079435497610803e-12    8.81352998152927039e-14    1.00298052808636448e-12        11.38001    [(6.75, 7), (6.0, 8.0)]
   234        13    2.32581300461097482e-12    6.96129832448570769e-15    4.70054932348227788e-13        67.52403    [(6.75, 7), (8.0, 10)]
   235        16    4.23526827449767540e-20    1.78713363994723865e-21    5.06890702618909438e-21         2.83633    [(7.0, 7.5), (0.0, 2.0)]
   236        16    8.28572149479880142e-12    2.25539491934183309e-13    1.35317849937179150e-12         5.99974    [(7.0, 7.5), (2.0, 4.0)]
   237        16    2.49786554453269868e-11    2.23052872889698464e-13    3.79393460687958643e-12        17.00913    [(7.0, 7.5), (4.0, 6.0)]
   238        16    1.48765406747666291e-10    1.74595229846200948e-12    2.97031292904178801e-11        17.01257    [(7.0, 7.5), (6.0, 8.0)]
   239        16    2.16512710165608704e-10    1.79345777496345728e-12    3.74405001090527905e-11        20.87615    [(7.0, 7.5), (8.0, 10)]
   240         8    2.49180634263896063e-21    3.11475792829870032e-22    3.11475792829870032e-22         1.00000    [(7.5, 8), (0.0, 2.0)]
   241        16    6.68512398141234971e-12    3.14338699265295099e-13    7.44102621846592959e-13         2.36720    [(7.5, 8), (2.0, 4.0)]
   242        16    3.24733442741622772e-11    1.52934025782591919e-12    3.03310444874481826e-12         1.98328    [(7.5, 8), (4.0, 6.0)]
   243        16    3.77023779169006439e-10    1.57264966044893198e-11    3.94067099875523957e-11         2.50575    [(7.5, 8), (6.0, 8.0)]
   244        16    3.83668892333478211e-10    1.41541224620230259e-11    5.54886815623237151e-11         3.92032    [(7.5, 8), (8.0, 10)]
   245         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(8.0, 8.5), (0.0, 2.0)]
   246         8    2.71857800265768241e-12    3.23050175901695047e-13    4.57226771345816874e-13         1.41534    [(8.0, 8.5), (2.0, 4.0)]
   247         8    1.05499661650440711e-11    7.44102621846592959e-13    2.31850451263160820e-12         3.11584    [(8.0, 8.5), (4.0, 6.0)]
   248         8    7.78614444080511912e-11    7.68595960258239837e-12    1.57631973610008896e-11         2.05091    [(8.0, 8.5), (6.0, 8.0)]
   249         8    1.61202068060585036e-10    1.45768516064531249e-11    2.91537032129062498e-11         2.00000    [(8.0, 8.5), (8.0, 10)]
   250         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(8.5, 9), (0.0, 2.0)]
   251         8    2.76558119742330849e-14    3.45697649666266266e-15    3.45697649759445097e-15         1.00000    [(8.5, 9), (2.0, 4.0)]
   252         8    9.68128158331021815e-13    8.39251593676175210e-14    1.67850318735235042e-13         2.00000    [(8.5, 9), (4.0, 6.0)]
   253         8    9.10511035287887082e-12    7.83116462859767805e-13    1.56623292571953561e-12         2.00000    [(8.5, 9), (6.0, 8.0)]
   254         8    2.34627598877098434e-11    2.47174277486779420e-12    5.37077343748101212e-12         2.17287    [(8.5, 9), (8.0, 10)]
   255         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(9.0, 9.5), (0.0, 2.0)]
   256         8    1.43352039843917996e-25    1.79190049804897495e-26    1.79190049804897495e-26         1.00000    [(9.0, 9.5), (2.0, 4.0)]
   257         8    5.30721107511038696e-24    5.09696141667264007e-25    1.01939228333452801e-24         2.00000    [(9.0, 9.5), (4.0, 6.0)]
   258         8    3.63067985915228359e-13    3.57041201832874059e-14    7.34171683931032318e-14         2.05627    [(9.0, 9.5), (6.0, 8.0)]
   259         8    1.08794273667085147e-12    1.15049990474409603e-13    1.45989654945442011e-13         1.26892    [(9.0, 9.5), (8.0, 10)]
   260         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(9.5, 10), (0.0, 2.0)]
   261         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(9.5, 10), (2.0, 4.0)]
   262         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(9.5, 10), (4.0, 6.0)]
   263         8    7.58119060203332963e-22    7.48759075022835030e-23    1.40392492147685684e-22         1.87500    [(9.5, 10), (6.0, 8.0)]
   264         8    2.60247440041745511e-14    2.89163808957333643e-15    5.78327617914667286e-15         2.00000    [(9.5, 10), (8.0, 10)]
   265         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(0.0, 2.5), (10.0, inf)]
   266         8    1.19998040950575730e-30    1.47791401638097407e-31    1.56615999838586453e-31         1.05971    [(2.5, 5.0), (10.0, inf)]
   267         8    8.66795378645963463e-20    7.61029749091207991e-21    1.52113508374514436e-20         1.99879    [(5.0, 6.0), (10.0, inf)]
   268         8    7.88383181564068258e-13    8.81352998152927039e-14    1.71436082857019255e-13         1.94515    [(6.0, 7.0), (10.0, inf)]
   269        24    1.73598831339303887e-09    1.62434020535676515e-16    3.36280377049938140e-10    2070258.28666    [(7.0, 8.0), (10.0, inf)]
   270        24    3.00345524847303949e-04    9.33760461663954319e-10    4.88949651541924237e-05     52363.49916    [(8.0, 9.0), (10.0, inf)]
   271        24    4.97108800585844592e-03    2.03867544959919546e-08    9.41136377607401263e-04     46164.11003    [(9.0, 10), (10.0, inf)]
   272         0    0.00000000000000000e+00    0.00000000000000000e+00    0.00000000000000000e+00         0.00000    [(10.0, inf), (0.0, 5.0)]
   273         8    7.38620250143624715e-22    7.48759075022835030e-23    1.05294369110764269e-22         1.40625    [(10.0, inf), (5.0, 10)]
   274        24    3.00674867387602934e-02    4.33745733696518008e-15    5.73043970049200158e-03    1321151830510.32837    [(10.0, 11), (10.0, inf)]
   275         8    1.24599237656832049e-01    5.29678871485412400e-03    1.92132667434593146e-02         3.62734    [(11.0, 12), (10.0, inf)]
   276         8    8.40061838840133746e-01    6.62850655852187665e-02    1.14571839145972576e-01         1.72847    [(12.0, inf), (10.0, inf)]
